genome	species	repgenome	repgenome_n50	repgenome_dataset	label	clade
GCA_003796265.1_ASM379626v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	49866	ncbi	animal	II
GCA_003796125.1_ASM379612v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28960	ncbi	animal	II
GCA_003796225.1_ASM379622v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	46738	ncbi	animal	II
GCA_003796245.1_ASM379624v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	754391	ncbi	animal	I
GCA_003796185.1_ASM379618v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	105990	ncbi	animal	II
GCA_003796105.1_ASM379610v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	35443	ncbi	animal	II
GCA_003796195.1_ASM379619v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	392733	ncbi	animal	I
GCA_003796065.1_ASM379606v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40959	ncbi	animal	II
GCA_003796135.1_ASM379613v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	140876	ncbi	animal	I
GCA_003796165.1_ASM379616v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	333719	ncbi	animal	II
GCA_003796085.1_ASM379608v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	305250	ncbi	animal	I
GCA_003796005.1_ASM379600v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	44155	ncbi	animal	II
GCA_003796015.1_ASM379601v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	47270	ncbi	animal	II
GCA_003795965.1_ASM379596v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	46743	ncbi	animal	II
GCA_003796045.1_ASM379604v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	164552	ncbi	animal	II
GCA_003795975.1_ASM379597v1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	105964	ncbi	animal	II
GCA_003795915.1_ASM379591v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	134263	ncbi	animal	II
GCA_003795845.1_ASM379584v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	35600	ncbi	animal	II
GCA_003795905.1_ASM379590v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	180688	ncbi	animal	II
GCA_003795785.1_ASM379578v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39342	ncbi	animal	II
GCA_003795925.1_ASM379592v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	385829	ncbi	animal	I
GCA_003795885.1_ASM379588v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	177607	ncbi	animal	II
GCA_003795855.1_ASM379585v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	305250	ncbi	animal	I
GCA_003795795.1_ASM379579v1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	181759	ncbi	animal	II
GCA_003795735.1_ASM379573v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	47270	ncbi	animal	II
GCA_003795805.1_ASM379580v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	130490	ncbi	animal	II
GCA_003795755.1_ASM379575v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	239206	ncbi	animal	I
GCA_003795685.1_ASM379568v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	47249	ncbi	animal	II
GCA_003795725.1_ASM379572v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	575205	ncbi	animal	I
GCA_003795675.1_ASM379567v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	754391	ncbi	animal	I
GCA_003795665.1_ASM379566v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	385862	ncbi	animal	I
GCA_003795625.1_ASM379562v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	41265	ncbi	animal	II
GCA_003719365.1_ASM371936v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39481	ncbi	human	II
GCA_003719355.1_ASM371935v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	38719	ncbi	human	II
GCA_003713175.1_ASM371317v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	76421	ncbi	animal	II
GCA_003711825.1_ASM371182v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	167746	ncbi	human	I
GCA_003711785.1_ASM371178v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	204938	ncbi	human	I
GCA_003711755.1_ASM371175v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	167760	ncbi	human	I
GCA_003711745.1_ASM371174v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	167746	ncbi	human	I
GCA_003711725.1_ASM371172v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	99730	ncbi	human	I
GCA_003711705.1_ASM371170v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	113082	ncbi	human	I
GCA_003711675.1_ASM371167v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	174267	ncbi	human	I
GCA_003711665.1_ASM371166v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	110958	ncbi	human	I
GCA_003711625.1_ASM371162v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	164969	ncbi	human	I
GCA_003711635.1_ASM371163v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	258326	ncbi	human	I
GCA_003711605.1_ASM371160v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	2588149	ncbi	food	II
GCA_003711125.1_ASM371112v1	Enterococcus avium	GCA_003711125.1_ASM371112v1	3723378	ncbi	human	III
GCA_900604485.1_PRJEB28790	Enterococcus mediterraneensis	GCA_900604485.1_PRJEB28790	2402824	ncbi	na	IV
GCA_003709965.1_ASM370996v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	179612	ncbi	human	I
GCA_003709945.1_ASM370994v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	373162	ncbi	human	I
GCA_003709925.1_ASM370992v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	171048	ncbi	human	I
GCA_003709905.1_ASM370990v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	264870	ncbi	human	I
GCA_003709885.1_ASM370988v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	264745	ncbi	human	I
GCA_003697805.1_ASM369780v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	37880	ncbi	human	II
GCA_003667965.1_ASM366796v1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	2724445	ncbi	env	II
GCA_003641225.1_ASM364122v1	Enterococcus flavescens	GCA_900447685.1_43116_A01	3576376	ncbi	human	IV
GCA_003583905.1_ASM358390v1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	2018678	ncbi	human	II
GCA_003574925.1_ASM357492v1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	2585631	ncbi	food	II
GCA_003541415.1_ASM354141v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	8770	ncbi	env	II
GCA_003534095.1_ASM353409v1	Enterococcus flavescens	GCA_900447685.1_43116_A01	9252	ncbi	na	IV
GCA_003529205.1_ASM352920v1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	6469	ncbi	env	II
GCA_003526345.1_ASM352634v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	5728	ncbi	env	I
GCA_003525865.1_ASM352586v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	5153	ncbi	env	I
GCA_003524385.1_ASM352438v1	Enterococcus italicus	GCA_000185365.1_ASM18536v1	74542	ncbi	na	IV
GCA_003523625.1_ASM352362v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	5826	ncbi	env	I
GCA_003523565.1_ASM352356v1	Enterococcus malodoratus	GCA_013394325.1_ASM1339432v1	210909	ncbi	na	III
GCA_003517585.1_ASM351758v1	Enterococcus sp. 32	GCA_001297065.1_ASM129706v1	6410	ncbi	env	IV
GCA_003514835.1_ASM351483v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	5792	ncbi	env	I
GCA_003491565.1_ASM349156v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	14182	ncbi	env	II
GCA_003472845.1_ASM347284v1	Enterococcus flavescens	GCA_900447685.1_43116_A01	125944	ncbi	human	IV
GCA_003471685.1_ASM347168v1	Enterococcus flavescens	GCA_900447685.1_43116_A01	157394	ncbi	human	IV
GCA_003465335.1_ASM346533v1	Enterococcus asini	Ente_asin_ATCC700915_V5	264102	ncbi	human	IV
GCA_003465125.1_ASM346512v1	Enterococcus durans	GCA_007997775.1_ASM799777v1	34708	ncbi	human	II
GCA_003463225.1_ASM346322v1	Enterococcus avium	GCA_003711125.1_ASM371112v1	81334	ncbi	human	III
GCA_003449815.1_ASM344981v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	282216	ncbi	na	I
GCA_003448895.1_ASM344889v1	Enterococcus casseliflavus 2	GCA_016727325.1_ASM1672732v1	9498	ncbi	env	IV
GCA_003438055.1_ASM343805v1	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	694770	ncbi	human	I
GCA_003434285.1_ASM343428v1	Enterococcus gallinarum	GCA_003320875.1_ASM332087v1	364105	ncbi	human	IV
GCA_003426185.1_ASM342618v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	1478411	ncbi	animal	I
GCA_003408975.1_ASM340897v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39944	ncbi	human	II
GCA_003409035.1_ASM340903v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	63162	ncbi	human	II
GCA_003408995.1_ASM340899v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39944	ncbi	human	II
GCA_003408985.1_ASM340898v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	66492	ncbi	human	II
GCA_003386455.1_ASM338645v1	Enterococcus pseudoavium	Ente_sp_JM2A_V1	2932794	ncbi	human	III
GCA_900447995.1_46514_F01	Enterococcus mundtii	GCA_002216705.1_ASM221670v1	3334840	ncbi	food	II
GCA_900448285.1_46514_G01	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2896257	ncbi	na	I
GCA_900447655.1_51485_G01	Enterococcus avium	GCA_003711125.1_ASM371112v1	1685418	ncbi	na	III
GCA_900448045.1_52121_B02	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	3303020	ncbi	na	I
GCA_900447795.1_50279_F02	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2922384	ncbi	human	I
GCA_900447835.1_46166_A01	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	3089126	ncbi	human	I
GCA_900447765.1_45889_G01	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2975898	ncbi	env	I
GCA_900447805.1_45889_F01	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	3348514	ncbi	human	I
GCA_900447665.1_44927_C01	Enterococcus flavescens	GCA_900447685.1_43116_A01	3438282	ncbi	na	IV
GCA_900447725.1_44738_G02	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2895826	ncbi	na	I
GCA_900447885.1_44858_A01	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2963107	ncbi	animal	I
GCA_900447745.1_44738_D01	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2902297	ncbi	na	I
GCA_900447705.1_44310_C02	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2748749	ncbi	env	I
GCA_900447855.1_44310_B02	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2795851	ncbi	human	I
GCA_900447755.1_44310_A02	Enterococcus faecalis V583	GCA_006494835.1_ASM649483v1	3133872	ncbi	human	I
GCA_900447845.1_44310_F01	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2940725	ncbi	na	I
GCA_900447735.1_43941_G01	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2529580	ncbi	na	II
GCA_900447955.1_43366_G01	Enterococcus malodoratus	GCA_013394325.1_ASM1339432v1	1326400	ncbi	env	III
GCA_900447775.1_43188_E01	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2895827	ncbi	na	I
GCA_900448025.1_43116_C01	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2733420	ncbi	na	II
GCA_900447685.1_43116_A01	Enterococcus flavescens	GCA_900447685.1_43116_A01	3807883	ncbi	na	IV
GCA_900461195.1_43071_H02	Enterococcus gallinarum	GCA_003320875.1_ASM332087v1	3817980	ncbi	na	IV
GCA_900447935.1_43071_G02	Enterococcus gallinarum	GCA_003320875.1_ASM332087v1	1400470	ncbi	animal	IV
GCA_900447825.1_43071_F02	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2870701	ncbi	na	I
GCA_900447695.1_43071_E02	Enterococcus durans	GCA_007997775.1_ASM799777v1	3078716	ncbi	na	II
GCA_900447815.1_43071_D02	Enterococcus durans	GCA_007997775.1_ASM799777v1	3126530	ncbi	na	II
GCA_900448015.1_42912_C02	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	2831842	ncbi	na	II
GCA_900448035.1_42912_B02	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2770836	ncbi	na	II
GCA_900447945.1_41559_F01	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2595011	ncbi	na	II
GCA_900447785.1_59123_E01	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1774023	ncbi	na	II
GCA_900447715.1_57845_D01	Enterococcus cecorum	GCA_900474605.1_41594_C01	2476722	ncbi	animal	IV
GCA_003350885.1_ASM335088v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	20512	ncbi	human	II
GCA_003350865.1_ASM335086v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16116	ncbi	human	II
GCA_003350905.1_ASM335090v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21633	ncbi	human	II
GCA_003350815.1_ASM335081v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30004	ncbi	human	II
GCA_003350845.1_ASM335084v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21953	ncbi	human	II
GCA_003350805.1_ASM335080v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23453	ncbi	human	II
GCA_003350785.1_ASM335078v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24618	ncbi	human	II
GCA_003350765.1_ASM335076v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26069	ncbi	human	II
GCA_003350715.1_ASM335071v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23749	ncbi	human	II
GCA_003350725.1_ASM335072v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29604	ncbi	human	II
GCA_003350705.1_ASM335070v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23107	ncbi	human	II
GCA_003350675.1_ASM335067v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24496	ncbi	human	II
GCA_003350635.1_ASM335063v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	17455	ncbi	human	II
GCA_003350665.1_ASM335066v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21957	ncbi	human	II
GCA_003350625.1_ASM335062v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16435	ncbi	human	II
GCA_003346255.1_ASM334625v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	43617	ncbi	food	II
GCA_003346195.1_ASM334619v1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	60390	ncbi	food	II
GCA_003345275.1_ASM334527v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	3065679	ncbi	food	I
GCA_003343305.1_ASM334330v1	Enterococcus gilvus	Ente_gilv_AZ048	2863043	ncbi	food	III
GCA_003335905.1_ASM333590v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22983	ncbi	human	II
GCA_003335865.1_ASM333586v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	15488	ncbi	human	II
GCA_003335855.1_ASM333585v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23000	ncbi	human	II
GCA_003335825.1_ASM333582v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16562	ncbi	human	II
GCA_003335835.1_ASM333583v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31160	ncbi	human	II
GCA_003335695.1_ASM333569v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	9287	ncbi	human	II
GCA_003335785.1_ASM333578v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16236	ncbi	human	II
GCA_003335795.1_ASM333579v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	20033	ncbi	human	II
GCA_003335735.1_ASM333573v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	13897	ncbi	human	II
GCA_003335725.1_ASM333572v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	13779	ncbi	human	II
GCA_003335715.1_ASM333571v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21085	ncbi	human	II
GCA_003333365.1_ASM333336v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	11956	ncbi	human	II
GCA_003332845.1_ASM333284v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	35510	ncbi	human	II
GCA_003323695.1_ASM332369v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21366	ncbi	human	II
GCA_003323665.1_ASM332366v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22984	ncbi	human	II
GCA_003323655.1_ASM332365v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	25281	ncbi	human	II
GCA_003323595.1_ASM332359v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	19850	ncbi	human	II
GCA_003323615.1_ASM332361v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21108	ncbi	human	II
GCA_003323575.1_ASM332357v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21421	ncbi	human	II
GCA_003323565.1_ASM332356v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22182	ncbi	human	II
GCA_003323535.1_ASM332353v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27705	ncbi	human	II
GCA_003323545.1_ASM332354v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26854	ncbi	human	II
GCA_003323515.1_ASM332351v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22996	ncbi	human	II
GCA_003323455.1_ASM332345v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	14343	ncbi	human	II
GCA_003323475.1_ASM332347v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27666	ncbi	human	II
GCA_003323465.1_ASM332346v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21684	ncbi	human	II
GCA_003323435.1_ASM332343v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27189	ncbi	human	II
GCA_003323415.1_ASM332341v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24868	ncbi	human	II
GCA_003323385.1_ASM332338v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23322	ncbi	human	II
GCA_003323375.1_ASM332337v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22984	ncbi	human	II
GCA_003323345.1_ASM332334v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	12064	ncbi	human	II
GCA_003323335.1_ASM332333v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24274	ncbi	human	II
GCA_003321475.1_Ente_hira_4EA1_V1	Enterococcus durans	GCA_007997775.1_ASM799777v1	1813851	ncbi	animal	II
GCA_003321125.1_ASM332112v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	1934324	ncbi	animal	II
GCA_003321045.1_ASM332104v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	470038	ncbi	animal	II
GCA_003321015.1_ASM332101v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	628743	ncbi	animal	II
GCA_003321035.1_ASM332103v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	1428995	ncbi	animal	II
GCA_003321025.1_ASM332102v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	2144671	ncbi	animal	II
GCA_003320975.1_ASM332097v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	324469	ncbi	animal	II
GCA_003320985.1_ASM332098v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	713497	ncbi	animal	II
GCA_003320945.1_ASM332094v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	1912203	ncbi	animal	II
GCA_003320915.1_ASM332091v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	1985192	ncbi	animal	II
GCA_003320885.1_ASM332088v1	Enterococcus hirae	GCA_013391205.1_ASM1339120v1	455090	ncbi	animal	II
GCA_003320875.1_ASM332087v1	Enterococcus gallinarum	GCA_003320875.1_ASM332087v1	3614506	ncbi	animal	IV
GCA_003320855.1_ASM332085v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	541361	ncbi	animal	II
GCA_003320805.1_ASM332080v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	370581	ncbi	animal	II
GCA_003320815.1_ASM332081v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	1803614	ncbi	animal	II
GCA_003320795.1_ASM332079v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	619144	ncbi	animal	II
GCA_003320775.1_ASM332077v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1958023	ncbi	animal	II
GCA_003320755.1_ASM332075v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1813589	ncbi	animal	II
GCA_003320735.1_ASM332073v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	335543	ncbi	animal	II
GCA_003320715.1_ASM332071v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1733663	ncbi	animal	II
GCA_003320695.1_ASM332069v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2484509	ncbi	animal	II
GCA_003320655.1_ASM332065v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1417666	ncbi	animal	II
GCA_003320665.1_ASM332066v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2441143	ncbi	animal	II
GCA_003320635.1_ASM332063v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1529523	ncbi	animal	II
GCA_003320575.1_ASM332057v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2593767	ncbi	animal	II
GCA_003320585.1_ASM332058v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	1817901	ncbi	animal	II
GCA_003320595.1_ASM332059v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2218548	ncbi	animal	II
GCA_003320555.1_ASM332055v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	2313564	ncbi	animal	II
GCA_003320505.1_ASM332050v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2706046	ncbi	animal	II
GCA_003320485.1_ASM332048v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2182516	ncbi	animal	II
GCA_003320495.1_ASM332049v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1725083	ncbi	animal	II
GCA_003320475.1_ASM332047v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1748575	ncbi	animal	II
GCA_003320455.1_ASM332045v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2545749	ncbi	animal	II
GCA_003320415.1_ASM332041v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1745378	ncbi	animal	II
GCA_003320395.1_ASM332039v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	470929	ncbi	animal	II
GCA_003320405.1_ASM332040v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	515322	ncbi	animal	II
GCA_003320365.1_ASM332036v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	375528	ncbi	animal	II
GCA_003320355.1_ASM332035v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1491181	ncbi	animal	II
GCA_003320325.1_ASM332032v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	364844	ncbi	animal	II
GCA_003320315.1_ASM332031v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	445415	ncbi	animal	II
GCA_003320275.1_ASM332027v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2236432	ncbi	animal	II
GCA_003320245.1_ASM332024v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	326541	ncbi	animal	II
GCA_003320255.1_ASM332025v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	435768	ncbi	animal	II
GCA_003320235.1_ASM332023v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	645499	ncbi	animal	II
GCA_003320215.1_ASM332021v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2490005	ncbi	animal	II
GCA_003320195.1_ASM332019v1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	1815054	ncbi	animal	II
GCA_003320165.1_ASM332016v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	490193	ncbi	animal	II
GCA_003320155.1_ASM332015v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1945635	ncbi	animal	II
GCA_003320135.1_ASM332013v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	505889	ncbi	animal	II
GCA_003320115.1_ASM332011v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	2604053	ncbi	animal	II
GCA_003320065.1_ASM332006v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	1449685	ncbi	animal	II
GCA_003320075.1_ASM332007v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	338577	ncbi	animal	II
GCA_003320055.1_ASM332005v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	868281	ncbi	animal	II
GCA_003319985.1_ASM331998v1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	523639	ncbi	animal	II
GCA_003319995.1_ASM331999v1	Enterococcus faecalis OG1RF	GCA_905120565.1_26975_1_52	2770569	ncbi	animal	I
