genome	completeness	contamination	strain_heterogeneity	genome_size	phylosift_flag	n50	num_comp	dataset
GCA_001990565.1_ASM199056v1	98.99	0.17	0.0	2564182	0.0	88077	112	ncbi
GCA_001990575.1_ASM199057v1	98.99	0.0	0.0	2718740	0.0	60763	140	ncbi
GCA_001990605.1_ASM199060v1	98.99	0.0	0.0	2937745	0.0	51159	204	ncbi
GCA_001990615.1_ASM199061v1	98.99	0.0	0.0	3101372	0.0	38676	287	ncbi
GCA_001990645.1_ASM199064v1	98.99	0.0	0.0	3325234	0.0	206333	51	ncbi
GCA_001996345.1_ASM199634v1	98.99	0.0	0.0	2876378	0.0	36691	191	ncbi
GCA_001998885.1_ASM199888v1	98.99	1.01	0.0	2365304	0.0	2365304	1	ncbi
GCA_002000325.1_ASM200032v1	98.99	1.01	0.0	3725046	0.0	183781	70	ncbi
GCA_002005805.1_ASM200580v1	98.99	1.01	100.0	2853897	0.0	12375	494	ncbi
GCA_002005815.1_ASM200581v1	98.99	0.0	0.0	2815091	0.0	7275	764	ncbi
GCA_002005825.1_ASM200582v1	98.99	0.0	0.0	2798836	0.0	18283	380	ncbi
GCA_002005875.1_ASM200587v1	98.99	0.51	100.0	2896875	0.0	12662	495	ncbi
GCA_002005885.1_ASM200588v1	98.99	0.0	0.0	2872323	0.0	14460	427	ncbi
GCA_002005905.1_ASM200590v1	95.96	2.53	66.67	2958677	0.0	7540	944	ncbi
GCA_002005915.1_ASM200591v1	98.99	3.49	100.0	3327437	0.0	26184	1357	ncbi
GCA_002005935.1_ASM200593v1	97.98	0.0	0.0	2612410	0.0	2612410	1	ncbi
GCA_002005975.1_ASM200597v1	96.93	0.0	0.0	2625904	0.0	2625904	1	ncbi
GCA_002005995.1_ASM200599v1	98.99	0.0	0.0	2597551	0.0	2597551	1	ncbi
GCA_002006005.1_ASM200600v1	98.99	0.0	0.0	2668906	0.0	2668906	1	ncbi
GCA_002006035.1_ASM200603v1	96.97	0.0	0.0	3267907	0.0	31856	185	ncbi
GCA_002006045.1_ASM200604v1	100.0	22.12	40.52	2990346	24.0	2990346	1	ncbi
GCA_002006055.1_ASM200605v1	98.99	0.34	100.0	2794873	0.0	2794873	1	ncbi
GCA_002006705.1_ASM200670v1	98.99	10.1	100.0	3441804	0.0	91252	70	ncbi
GCA_002006745.1_ASM200674v1	98.99	0.0	0.0	2772228	0.0	88852	81	ncbi
GCA_002007625.1_ASM200762v1	98.99	1.01	100.0	3280732	0.0	3009007	5	ncbi
GCA_002009465.1_ASM200946v1	98.99	0.0	0.0	2834811	0.0	172427	63	ncbi
GCA_002009485.1_ASM200948v1	98.99	0.0	0.0	2862267	0.0	211174	61	ncbi
GCA_002009495.1_ASM200949v1	98.99	0.0	0.0	2625583	0.0	132534	53	ncbi
GCA_002009545.1_ASM200954v1	98.99	0.0	0.0	2834146	0.0	276514	42	ncbi
GCA_002009565.1_ASM200956v1	98.99	0.0	0.0	3071086	0.0	185497	60	ncbi
GCA_002009635.1_ASM200963v1	98.99	0.0	0.0	2980950	0.0	42901	191	ncbi
GCA_002024245.1_ASM202424v1	98.99	0.0	0.0	3255197	0.0	2804968	7	ncbi
GCA_002025045.1_ASM202504v1	98.99	0.0	0.0	3392168	0.0	2990310	4	ncbi
GCA_002025065.1_ASM202506v1	98.99	0.0	0.0	3238466	0.0	2907074	4	ncbi
GCA_002026305.1_ASM202630v1	98.99	0.0	0.0	2561923	0.0	2466624	3	ncbi
GCA_002027505.1_ASM202750v1	98.99	0.0	0.0	2975354	0.0	22929	391	ncbi
GCA_002027515.1_ASM202751v1	98.99	0.0	0.0	2885950	0.0	9563	645	ncbi
GCA_002077275.1_ASM207727v1	98.99	0.0	0.0	2850950	0.0	265151	29	ncbi
GCA_002077295.1_ASM207729v1	98.99	0.0	0.0	2926392	0.0	248863	32	ncbi
GCA_002077325.1_ASM207732v1	98.99	0.0	0.0	2869170	0.0	283968	28	ncbi
GCA_002077355.1_ASM207735v1	98.99	0.0	0.0	3088947	0.0	279780	81	ncbi
GCA_002077365.1_ASM207736v1	98.99	0.0	0.0	2966815	0.0	327475	62	ncbi
GCA_002077385.1_ASM207738v1	98.99	0.0	0.0	2921867	0.0	180418	47	ncbi
GCA_002077415.1_ASM207741v1	98.99	0.51	100.0	3178271	0.0	214601	47	ncbi
GCA_002077435.1_ASM207743v1	98.99	0.0	0.0	2994157	0.0	161383	42	ncbi
GCA_002077445.1_ASM207744v1	98.99	0.0	0.0	2913318	0.0	362424	34	ncbi
GCA_002077465.1_ASM207746v1	98.99	0.0	0.0	3018341	0.0	213635	71	ncbi
GCA_002077495.1_ASM207749v1	98.99	0.0	0.0	3381894	0.0	202450	41	ncbi
GCA_002077515.1_ASM207751v1	98.99	0.0	0.0	3483378	0.0	127348	85	ncbi
GCA_002077535.1_ASM207753v1	98.99	0.0	0.0	2931215	0.0	147275	43	ncbi
GCA_002077545.1_ASM207754v1	98.99	0.0	0.0	2764754	0.0	22243	235	ncbi
GCA_002077575.1_ASM207757v1	98.99	0.51	100.0	3042973	0.0	318502	28	ncbi
GCA_002077585.1_ASM207758v1	98.99	1.01	0.0	2783595	0.0	63934	111	ncbi
GCA_002077615.1_ASM207761v1	98.99	1.01	0.0	3639213	0.0	170855	50	ncbi
GCA_002077625.1_ASM207762v1	97.98	0.0	0.0	2711647	0.0	41709	182	ncbi
GCA_002077725.1_ASM207772v1	98.99	0.0	0.0	3055159	0.0	55806	159	ncbi
GCA_002077915.1_ASM207791v1	98.99	0.0	0.0	2772515	0.0	321979	28	ncbi
GCA_002088065.1_ASM208806v1	98.99	0.03	0.0	2964736	0.0	232593	42	ncbi
GCA_002105335.1_ASM210533v1	98.99	0.0	0.0	2919741	0.0	82631	104	ncbi
GCA_002105365.1_ASM210536v1	98.99	0.0	0.0	2907412	0.0	87236	113	ncbi
GCA_002106875.1_ASM210687v1	98.99	0.0	0.0	2748090	0.0	104896	53	ncbi
GCA_002106895.1_ASM210689v1	98.99	0.0	0.0	2794822	0.0	88847	94	ncbi
GCA_002106905.1_ASM210690v1	98.99	0.0	0.0	3073037	0.0	72983	102	ncbi
GCA_002106915.1_ASM210691v1	98.99	0.0	0.0	2748954	0.0	202764	39	ncbi
GCA_002106955.1_ASM210695v1	98.99	0.0	0.0	2838492	0.0	110689	82	ncbi
GCA_002106975.1_ASM210697v1	98.99	0.0	0.0	2763986	0.0	68747	114	ncbi
GCA_002106995.1_ASM210699v1	98.99	0.0	0.0	2862605	0.0	91763	99	ncbi
GCA_002107005.1_ASM210700v1	98.99	0.0	0.0	2957936	0.0	106874	95	ncbi
GCA_002107015.1_ASM210701v1	98.99	0.0	0.0	2862863	0.0	70129	122	ncbi
GCA_002107055.1_ASM210705v1	98.99	0.0	0.0	2683026	0.0	13849	405	ncbi
GCA_002107075.1_ASM210707v1	98.99	0.0	0.0	3004076	0.0	92221	107	ncbi
GCA_002107085.1_ASM210708v1	98.99	0.0	0.0	2900886	0.0	55590	148	ncbi
GCA_002107095.1_ASM210709v1	98.99	0.0	0.0	2874115	0.0	166226	55	ncbi
GCA_002107125.1_ASM210712v1	98.99	0.0	0.0	2923290	0.0	58619	111	ncbi
GCA_002108195.1_ASM210819v1	98.99	0.0	0.0	3058003	0.0	91123	127	ncbi
GCA_002110325.1_ASM211032v1	98.99	0.0	0.0	2934037	0.0	57066	131	ncbi
GCA_002110385.1_ASM211038v1	98.99	0.0	0.0	2853380	0.0	87184	106	ncbi
GCA_002110425.1_ASM211042v1	98.99	0.03	0.0	3000792	0.0	38596	137	ncbi
GCA_002115365.1_ASM211536v1	97.47	21.25	93.18	3733585	11.0	20119	393	ncbi
GCA_002115405.1_ASM211540v1	98.48	4.62	87.5	3396932	0.0	11894	856	ncbi
GCA_002115415.1_ASM211541v1	98.65	10.1	100.0	3329167	2.0	53647	156	ncbi
GCA_002119055.1_ASM211905v1	98.99	0.0	0.0	3188377	0.0	446229	15	ncbi
GCA_002250145.1_ASM225014v1	98.99	0.03	0.0	2945287	0.0	73987	113	ncbi
GCA_002897475.1_ASM289747v1	98.99	0.0	0.0	2510745	0.0	36673	237	ncbi
GCA_002897495.1_ASM289749v1	98.99	0.0	0.0	2432574	0.0	54569	246	ncbi
GCA_900080045.1_Isolate_23	98.99	0.0	0.0	3011041	0.0	43001	167	ncbi
GCA_900080055.1_Isolate_18	98.99	0.0	0.0	2880136	0.0	45058	157	ncbi
GCA_900080065.1_Isolate_30	98.99	0.0	0.0	3017352	0.0	45068	185	ncbi
GCA_900080075.1_Isolate_17	98.99	0.0	0.0	3003027	0.0	43895	162	ncbi
GCA_900080085.1_Isolate_21	98.99	0.0	0.0	3020812	0.0	33131	216	ncbi
GCA_900080095.1_Isolate_22	98.99	1.01	100.0	3384249	0.0	34375	320	ncbi
GCA_900080105.1_Isolate_12	98.99	0.0	0.0	2972836	0.0	37255	189	ncbi
GCA_900080115.1_Isolate_24	98.99	0.0	0.0	3154726	0.0	31692	342	ncbi
GCA_900092145.1_Ef_S1_05	98.99	0.0	0.0	2763070	0.0	48515	92	ncbi
GCA_900092155.1_Ef_S1_01	98.99	0.0	0.0	2633486	0.0	53160	76	ncbi
GCA_900092475.1_Ef_aus00233	98.99	0.0	0.0	3272427	0.0	2888087	6	ncbi
GCA_900094185.1_Ef_DMG1500501	98.48	0.0	0.0	3312025	0.0	2944104	5	ncbi
GCA_900101195.1_IMG-taxon_2651870318_annotated_assembly	98.99	0.54	50.0	3564496	0.0	197700	44	ncbi
GCA_900103995.1_IMG-taxon_2606217756_annotated_assembly	98.99	0.0	0.0	3058004	0.0	133972	39	ncbi
GCA_900104595.1_PRJEB16349	98.99	0.0	0.0	2123933	0.0	1157085	4	ncbi
GCA_900111415.1_IMG-taxon_2606217798_annotated_assembly	100.0	0.0	0.0	4448635	0.0	154132	68	ncbi
GCA_900112655.1_IMG-taxon_2623620479_annotated_assembly	98.99	0.0	0.0	3686667	0.0	333622	28	ncbi
GCA_900114755.1_IMG-taxon_2606217799_annotated_assembly	98.99	0.0	0.0	3245556	0.0	136327	49	ncbi
GCA_900117305.1_PRJEB17655	98.99	0.0	0.0	3096247	0.0	158332	55	ncbi
GCA_900117325.1_PRJEB17657	98.99	0.0	0.0	3253662	0.0	223370	48	ncbi
GCA_900117335.1_PRJEB17656	98.99	0.0	0.0	2972084	0.0	275643	40	ncbi
GCA_900117345.1_PRJEB17653	98.99	0.0	0.0	2899713	0.0	164729	56	ncbi
GCA_900117355.1_PRJEB17659	98.99	0.0	0.0	2953943	0.0	153379	44	ncbi
GCA_900117365.1_PRJEB17658	98.99	0.0	0.0	2760488	0.0	608984	15	ncbi
GCA_900128935.1_Hp_76-17_S13_	98.99	1.01	0.0	3196090	0.0	76985	224	ncbi
GCA_900143325.1_Hp_74-d2_05	98.99	98.99	33.92	5792259	36.0	138119	361	ncbi
GCA_900143345.1_Hp_24-3_05	98.99	0.09	0.0	2913698	0.0	96621	269	ncbi
GCA_900143355.1_Hp_21-21_05	98.99	0.17	100.0	2827151	0.0	57511	221	ncbi
GCA_900143385.1_Hp_7-8_05	98.99	1.01	100.0	2921868	0.0	86163	234	ncbi
GCA_900143415.1_Hp_76-17_05	98.99	1.01	0.0	3196090	0.0	76985	224	ncbi
GCA_900143455.1_Hp_22-12_05	98.99	0.0	0.0	2690170	0.0	99827	147	ncbi
GCA_900148555.1_Hp_74-d2_05	98.99	98.99	33.92	5792259	36.0	138119	361	ncbi
GCA_900148595.1_Hp_5-10_05	98.99	0.0	0.0	2885836	0.0	226574	170	ncbi
GCA_900148655.1_Hp_74-d6_05	100.0	31.64	33.96	3718385	0.0	137559	1889	ncbi
GCA_900148665.1_Hp_21-21_05	98.99	0.17	100.0	2827151	0.0	57511	221	ncbi
GCA_900148695.1_Hp_76-17_05	98.99	1.01	0.0	3196090	0.0	76985	224	ncbi
GCA_900148705.1_Hp_22-12_05	98.99	0.0	0.0	2690170	0.0	99827	147	ncbi
GCA_900148725.1_Hp_7-8_05	98.99	1.01	100.0	2921868	0.0	86163	234	ncbi
GCA_900163795.1_ASM90016379v1	98.99	0.51	0.0	2950994	0.0	319188	22	ncbi
GCA_900166945.1_ASM90016694v1	98.99	0.0	0.0	2798919	0.0	109992	83	ncbi
GCA_900178565.1_19789_6_154	98.99	0.0	0.0	3098661	0.0	48209	183	ncbi
GCA_900178575.1_19789_6_117	98.99	0.0	0.0	3177183	0.0	46569	163	ncbi
GCA_900178595.1_19789_6_132	98.99	0.0	0.0	2980709	0.0	50440	164	ncbi
GCA_900178615.1_19789_6_115	98.99	0.0	0.0	3196039	0.0	44868	162	ncbi
GCA_900178625.1_19789_6_156	98.99	0.0	0.0	2981850	0.0	49095	163	ncbi
GCA_900178755.1_19789_6_131	98.99	0.0	0.0	2985434	0.0	50855	166	ncbi
GCA_900178805.1_19789_6_136	98.99	0.0	0.0	2974770	0.0	42337	148	ncbi
GCA_900178815.1_19789_6_122	98.99	0.0	0.0	2967717	0.0	50437	151	ncbi
GCA_900178825.1_19789_6_112	98.99	0.0	0.0	3087855	0.0	53390	149	ncbi
GCA_900178855.1_19789_6_126	98.99	0.0	0.0	2968645	0.0	54394	157	ncbi
GCA_900178895.1_19789_6_107	98.99	0.0	0.0	3191610	0.0	41037	166	ncbi
GCA_900178925.1_19789_6_121	98.99	0.0	0.0	2988444	0.0	49545	153	ncbi
GCA_900178945.1_19789_6_102	98.99	0.0	0.0	3182659	0.0	51888	164	ncbi
GCA_900178955.1_19789_6_100	98.99	0.0	0.0	3194192	0.0	44859	167	ncbi
GCA_900178975.1_19789_6_127	98.99	0.0	0.0	2982123	0.0	50414	172	ncbi
GCA_900179025.1_19789_6_103	98.99	0.0	0.0	3181326	0.0	53368	161	ncbi
GCA_900179055.1_19789_6_157	98.99	0.0	0.0	2987236	0.0	49208	163	ncbi
GCA_900179075.1_19789_6_162	98.99	0.0	0.0	3062110	0.0	49542	171	ncbi
GCA_900179095.1_19789_6_164	98.99	0.0	0.0	3062373	0.0	52212	168	ncbi
GCA_900179265.1_19789_6_27	98.99	0.0	0.0	3184751	0.0	40876	213	ncbi
GCA_900179305.1_19789_6_171	98.99	0.0	0.0	3192734	0.0	40761	164	ncbi
GCA_900179315.1_19789_6_35	98.99	0.0	0.0	3184998	0.0	40891	210	ncbi
GCA_900179335.1_19789_6_56	98.99	0.0	0.0	3050736	0.0	48327	191	ncbi
GCA_900179435.1_19789_6_169	98.99	0.0	0.0	3090018	0.0	45309	187	ncbi
GCA_900179445.1_19789_6_170	98.99	0.0	0.0	3119393	0.0	65918	135	ncbi
GCA_900179475.1_19789_6_174	98.99	0.0	0.0	2960902	0.0	50337	131	ncbi
GCA_900179485.1_19789_6_46	98.99	0.0	0.0	3087316	0.0	43316	198	ncbi
GCA_900179515.1_19789_6_172	98.99	0.0	0.0	3046728	0.0	41168	154	ncbi
GCA_900179525.1_19789_6_57	98.99	0.0	0.0	3200433	0.0	40752	211	ncbi
GCA_900179545.1_19789_6_31	98.99	0.0	0.0	3096354	0.0	43308	193	ncbi
GCA_900179585.1_19789_6_61	98.99	0.0	0.0	3095288	0.0	41231	199	ncbi
GCA_900179595.1_19789_6_63	98.99	0.0	0.0	3093137	0.0	41047	202	ncbi
GCA_900179665.1_19789_6_69	98.99	0.0	0.0	3199865	0.0	41081	209	ncbi
GCA_900179705.1_19789_6_74	98.99	0.0	0.0	3197344	0.0	40869	209	ncbi
GCA_900179735.1_19789_7_25	98.99	0.0	0.0	3192446	0.0	44431	168	ncbi
GCA_900179745.1_19789_6_82	98.99	0.0	0.0	3141310	0.0	40920	205	ncbi
GCA_900179765.1_19789_7_107	98.99	0.0	0.0	2939985	0.0	49569	160	ncbi
GCA_900179805.1_19789_7_1	98.99	0.0	0.0	2937357	0.0	45044	146	ncbi
GCA_900179815.1_19789_6_84	98.99	0.0	0.0	3173613	0.0	40919	210	ncbi
GCA_900179875.1_19789_7_2	98.99	0.0	0.0	2941466	0.0	49658	147	ncbi
GCA_900179915.1_19789_7_11	98.99	0.0	0.0	2898425	0.0	50431	150	ncbi
GCA_900179935.1_19789_7_111	98.99	0.0	0.0	3043505	0.0	50634	167	ncbi
GCA_900179985.1_19789_6_91	98.99	0.0	0.0	3202153	0.0	41320	209	ncbi
GCA_900180085.1_19789_7_7	98.99	0.0	0.0	2940874	0.0	49171	154	ncbi
GCA_900180145.1_19952_1_20	98.99	0.0	0.0	3193650	0.0	47963	168	ncbi
GCA_900180215.1_19952_1_31	98.99	0.0	0.0	2937568	0.0	49136	151	ncbi
GCA_900180225.1_19952_1_33	98.99	0.0	0.0	2936864	0.0	49124	143	ncbi
GCA_900180245.1_19952_4_120	98.99	0.0	0.0	3120501	0.0	61000	133	ncbi
GCA_900180295.1_19952_4_7	98.99	0.0	0.0	2843312	0.0	49224	153	ncbi
GCA_900180305.1_19952_4_9	98.99	0.0	0.0	2942322	0.0	49184	150	ncbi
GCA_900180325.1_19952_4_147	98.99	0.0	0.0	3046575	0.0	50676	179	ncbi
GCA_000007785.1_ASM778v1	98.99	0.0	0.0	3359974	0.0	3218031	4	ncbi
GCA_000147215.1_ASM14721v1	98.99	0.0	0.0	2871527	0.0	180826	40	ncbi
GCA_000147235.1_ASM14723v1	98.99	0.0	0.0	2922651	0.0	37831	190	ncbi
GCA_000147255.1_ASM14725v1	98.99	0.0	0.0	3228333	0.0	118935	141	ncbi
GCA_000147455.1_ASM14745v1	98.99	0.0	0.0	2782905	0.0	81649	91	ncbi
GCA_000147985.1_ASM14798v1	98.99	0.0	0.0	3055797	0.0	160064	79	ncbi
GCA_000148005.1_ASM14800v1	98.99	0.0	0.0	3054417	0.0	204981	74	ncbi
GCA_000148025.1_ASM14802v1	98.99	0.0	0.0	2691854	0.0	52605	130	ncbi
GCA_000148045.1_ASM14804v1	98.99	0.0	0.0	2987324	0.0	287031	65	ncbi
GCA_000148065.1_ASM14806v1	98.99	0.0	0.0	3121432	0.0	198170	78	ncbi
GCA_000148085.1_ASM14808v1	98.99	0.0	0.0	3061766	0.0	115200	72	ncbi
GCA_000148105.1_ASM14810v1	98.99	0.03	0.0	2967295	0.0	171927	78	ncbi
GCA_000148125.1_ASM14812v1	98.99	0.0	0.0	3168692	0.0	209530	86	ncbi
GCA_000148145.1_ASM14814v1	98.99	0.0	0.0	2927587	0.0	37739	199	ncbi
GCA_000148165.1_ASM14816v1	98.99	0.0	0.0	2903110	0.0	118489	77	ncbi
GCA_000148205.1_ASM14820v1	98.99	0.0	0.0	3174609	0.0	130901	90	ncbi
GCA_000148285.1_ASM14828v1	98.99	0.0	0.0	2930324	0.0	42513	201	ncbi
GCA_000148305.1_ASM14830v1	98.99	0.0	0.0	2785655	0.0	168920	42	ncbi
GCA_000148445.1_ASM14844v1	98.99	0.0	0.0	2840305	0.0	146685	55	ncbi
GCA_000157155.1_ASM15715v1	98.99	0.0	0.0	3263835	0.0	774663	22	ncbi
GCA_000157175.1_ASM15717v1	98.96	0.0	0.0	2791208	0.0	1467475	10	ncbi
GCA_000157195.1_ASM15719v1	97.52	0.0	0.0	3036165	0.0	742624	14	ncbi
GCA_000157215.1_ASM15721v1	99.49	0.0	0.0	3452979	0.0	724398	19	ncbi
GCA_000157235.1_ASM15723v1	98.99	0.0	0.0	3186424	0.0	437049	43	ncbi
GCA_000157255.1_ASM15725v1	98.99	0.0	0.0	3162323	0.0	476996	14	ncbi
GCA_000157275.1_ASM15727v1	98.99	0.0	0.0	2849937	0.0	2717945	13	ncbi
GCA_000157295.1_ASM15729v1	98.99	0.0	0.0	3451628	0.0	729350	18	ncbi
GCA_000157315.1_ASM15731v1	98.99	0.0	0.0	3085251	0.0	728548	21	ncbi
GCA_000157335.1_ASM15733v1	98.99	0.0	0.0	3202994	0.0	509020	38	ncbi
GCA_000157355.2_ASM15735v2	98.99	0.0	0.0	3427276	0.0	3427276	1	ncbi
GCA_000157395.1_ASM15739v1	98.99	0.0	0.0	2881904	0.0	1488499	14	ncbi
GCA_000157415.1_ASM15741v1	98.99	0.0	0.0	2834288	0.0	1569799	12	ncbi
GCA_000157435.1_ASM15743v1	98.96	0.0	0.0	3140782	0.0	437958	85	ncbi
GCA_000157455.1_ASM15745v1	98.99	0.0	0.0	2906246	0.0	1714473	11	ncbi
GCA_000157475.1_ASM15747v1	98.99	0.0	0.0	2748724	0.0	1463581	13	ncbi
GCA_000157495.1_ASM15749v1	98.99	0.0	0.0	3220345	0.0	714423	27	ncbi
GCA_000157515.1_ASM15751v1	97.98	0.0	0.0	2942699	0.0	1495063	13	ncbi
GCA_000157535.1_ASM15753v1	98.99	0.0	0.0	3084930	0.0	284027	61	ncbi
GCA_000157555.1_ASM15755v1	98.99	0.0	0.0	2871230	0.0	293328	25	ncbi
GCA_000157575.1_ASM15757v1	98.99	0.0	0.0	2924144	0.0	328015	25	ncbi
GCA_000157595.1_ASM15759v1	97.98	0.0	0.0	3101595	0.0	283980	69	ncbi
GCA_000157615.1_ASM15761v1	95.79	0.0	0.0	3080193	0.0	268522	79	ncbi
GCA_000157635.1_ASM15763v1	98.99	0.0	0.0	2713738	0.0	485410	19	ncbi
GCA_000157655.1_ASM15765v1	98.99	0.0	0.0	2801855	0.0	307378	20	ncbi
GCA_000159255.1_ASM15925v1	96.97	0.0	0.0	3156478	0.0	388414	95	ncbi
GCA_000159275.1_ASM15927v1	98.99	0.0	0.0	2974288	0.0	619863	40	ncbi
GCA_000159655.1_ASM15965v1	98.99	0.0	0.0	2973369	0.0	741304	64	ncbi
GCA_000159675.1_ASM15967v1	98.99	0.0	0.0	2777972	0.0	490589	38	ncbi
GCA_000160155.1_ASM16015v1	97.64	0.0	0.0	3129930	0.0	441813	103	ncbi
GCA_000160315.2_EFCM_C68_V3	98.99	0.0	0.0	2957107	0.0	703833	14	ncbi
GCA_000161855.1_EFCM_TC6_V1	98.65	0.0	0.0	3055636	0.0	114623	125	ncbi
GCA_000161875.1_ASM16187v1	98.99	0.0	0.0	3037388	0.0	801155	24	ncbi
GCA_000163795.1_ASM16379v1	97.98	0.0	0.0	3047348	0.0	87571	105	ncbi
GCA_000163815.1_ASM16381v1	97.98	0.0	0.0	3039544	0.0	89421	105	ncbi
GCA_000166815.1_ASM16681v1	78.82	0.0	0.0	2848380	0.0	26126	163	ncbi
GCA_000172575.2_ASM17257v2	98.99	0.0	0.0	2739625	0.0	2739625	1	ncbi
GCA_000172655.1_ASM17265v1	98.99	0.03	0.0	2700770	0.0	91386	96	ncbi
GCA_000172675.1_ASM17267v1	98.99	0.0	0.0	2711396	0.0	50721	139	ncbi
GCA_000172835.1_ASM17283v1	98.99	0.0	0.0	2838335	0.0	38772	223	ncbi
GCA_000172875.1_ASM17287v1	98.99	0.0	0.0	2928184	0.0	20200	340	ncbi
GCA_000172915.1_ASM17291v1	98.96	0.0	0.0	2893029	0.0	31583	227	ncbi
GCA_000174395.2_ASM17439v2	98.48	0.0	0.0	3052572	0.0	2698137	4	ncbi
GCA_000175015.1_ASM17501v1	98.99	0.0	0.0	2836650	0.0	599217	11	ncbi
GCA_000176295.1_EFCS_D344SRF_V1	98.99	0.0	0.0	2745337	0.0	35763	215	ncbi
GCA_000178175.1_ASM17817v1	98.99	1.01	0.0	2753923	0.0	57291	79	ncbi
GCA_000178235.1_ASM17823v1	100.0	0.0	0.0	2811160	0.0	100547	78	ncbi
GCA_000185365.1_ASM18536v1	97.98	0.0	0.0	2415788	0.0	2244623	55	ncbi
GCA_000191365.1_ASM19136v1	98.99	0.03	0.0	3600801	0.0	3461056	16	ncbi
GCA_000205205.1_ASM20520v1	98.99	0.0	0.0	3026279	0.0	81792	126	ncbi
GCA_000239095.2_ASM23909v2	98.99	0.0	0.0	2819308	0.0	13956	374	ncbi
GCA_000258325.1_Enterococcus_faecium_LCT-EF90_version_1.0	98.99	0.0	0.0	2773995	0.0	1498111	31	ncbi
GCA_000273565.1_PB_Ente_cass_899205_V1	98.99	0.0	0.0	3428870	0.0	3428870	1	ncbi
GCA_000291565.1_ASM29156v1	93.94	1.01	100.0	3027060	0.0	52252	126	ncbi
GCA_000315405.1_Ente_dura_FB129-CNAB4_V1	98.99	0.0	0.0	2725994	0.0	779855	9	ncbi
GCA_000392875.1_Ente_faec_ATCC_19433_V1	98.99	0.0	0.0	2881400	0.0	1924212	3	ncbi
GCA_000395015.1_Ente_faec_ATCC_29200_V1	98.99	0.0	0.0	3014576	0.0	569049	15	ncbi
GCA_000406925.1_Ente_colu_ATCC51263_V1	98.99	0.0	0.0	2583038	0.0	629491	7	ncbi
GCA_000407065.1_Ente_faec_Efm_NY2-1_V1	98.99	0.0	0.0	3120009	0.0	318523	16	ncbi
GCA_000407325.1_Ente_faec_Efm_NY2-2_V2	98.99	0.0	0.0	3115293	0.0	319537	16	ncbi
GCA_000411015.1_Version_1_for_Enterococcus_faecium_Strain_LCT-EF297_genome	98.99	0.0	0.0	2668148	0.0	1359092	15	ncbi
GCA_000477595.1_EfmE1165_v1.0	98.99	0.0	0.0	2789656	0.0	16538	355	ncbi
GCA_000478305.1_Ente_faec_H17494_V1	98.99	0.03	0.0	2768469	0.0	271885	30	ncbi
GCA_000478325.1_Ente_faec_T15_V1	98.99	0.0	0.0	2923624	0.0	581763	12	ncbi
GCA_000479065.1_Ente_faec_BM4654_V1	98.99	1.01	0.0	3508979	0.0	453281	23	ncbi
GCA_000479085.1_Ente_faec_BM4539_V1	98.99	1.01	0.0	3066807	0.0	763999	5	ncbi
GCA_000479105.1_Ente_faec_JH2-2_V1	98.99	0.0	0.0	2899268	0.0	2071771	2	ncbi
GCA_000479125.1_Ente_faec_BM4538_V1	98.99	1.01	0.0	3133897	0.0	527084	12	ncbi
GCA_000479145.1_Ente_faec_NEF1_V1	98.99	1.01	0.0	3049688	0.0	291654	18	ncbi
GCA_000479165.1_Ente_faec_10_96A_V1	98.99	1.01	0.0	3441237	0.0	375382	36	ncbi
GCA_000492155.1_Ente_ceco_ATCC43198_V2	98.99	0.0	0.0	2420066	0.0	2023859	5	ncbi
GCA_000498295.1_Vagococcus_lutrae	98.99	0.0	0.0	1829043	0.0	139032	20	ncbi
GCA_000499905.1_1st_assembly	98.99	0.0	0.0	2905062	0.0	74135	105	ncbi
GCA_000499925.1_1st_assembly	98.99	0.0	0.0	2816321	0.0	52807	143	ncbi
GCA_000499945.1_1st_assembly	98.99	0.0	0.0	2723595	0.0	95847	164	ncbi
GCA_000499965.1_1st_assembly	98.99	0.0	0.0	2594817	0.0	74972	92	ncbi
GCA_000504125.1_ASM50412v1	98.99	0.0	0.0	3351060	0.0	3022186	6	ncbi
GCA_000505585.1_E._faecalis_PF3_draft_genome	98.99	1.14	0.0	3213860	0.0	59627	397	ncbi
GCA_000508705.1_EntFaec_DORA_14_velvet_1.1	98.99	0.03	0.0	2965864	0.0	199082	50	ncbi
GCA_000519425.1_Ente_faec_B284_V1	98.99	0.0	0.0	2921810	0.0	2817179	13	ncbi
GCA_000519445.1_Ente_faec_B287_V1	98.99	0.0	0.0	3070476	0.0	2594143	17	ncbi
GCA_000519465.1_Ente_faec_B289_V1	98.99	0.0	0.0	2949945	0.0	1945742	4	ncbi
GCA_000519485.1_Ente_faec_B291_V1	98.99	0.0	0.0	3137405	0.0	2740134	6	ncbi
GCA_000519505.1_Ente_faec_B292_V1	98.99	0.0	0.0	3150800	0.0	760763	8	ncbi
GCA_000519525.1_Ente_faec_B293_V1	98.99	0.0	0.0	3134230	0.0	2030332	5	ncbi
GCA_000519545.1_Ente_faec_B294_V1	98.99	0.0	0.0	3073045	0.0	1938618	9	ncbi
GCA_000519565.1_Ente_faec_B301_V1	98.99	0.0	0.0	2737472	0.0	2369595	2	ncbi
GCA_000519585.1_Ente_faec_B302_V1	98.99	0.0	0.0	3147074	0.0	2107456	7	ncbi
